Inventory ID,Inventory Description,Warehouse,Warehouse Location,Qty. Hard Available,Vendor SKU,Barcode,Supplier ID,Supplier,Brands,Item Class,Item Class Description,AES Retail Price,Volume,Weight
SD46DVAGK,"4"" x 6 5/8"" Chimney Liner Termination Kit DVPro Pipe (Includes Termination Connector, Flashing) 1/cs",40,Rogers DC,12.00,46DVA-GK,662492588321,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,328.36,1.90,5.60
SD46DVAGK,"4"" x 6 5/8"" Chimney Liner Termination Kit DVPro Pipe (Includes Termination Connector, Flashing) 1/cs",20,Sacramento DC,10.00,46DVA-GK,662492588321,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,328.36,1.90,5.60
SD46DVAHC,"4"" x 6 5/8"" Square Horizontal Termination Cap DVPro Gas 1/cs",10,Kent DC,21.00,46DVA-HC,662492202579,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,391.82,1.50,5.00
SD46DVAHC,"4"" x 6 5/8"" Square Horizontal Termination Cap DVPro Gas 1/cs",40,Rogers DC,19.00,46DVA-HC,662492202579,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,391.82,1.50,5.00
SD46DVAHC,"4"" x 6 5/8"" Square Horizontal Termination Cap DVPro Gas 1/cs",20,Sacramento DC,23.00,46DVA-HC,662492202579,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,391.82,1.50,5.00
SD46DVAHC,"4"" x 6 5/8"" Square Horizontal Termination Cap DVPro Gas 1/cs",50,Dallas DC,10.00,46DVA-HC,662492202579,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,391.82,1.50,5.00
SD46DVAHC,"4"" x 6 5/8"" Square Horizontal Termination Cap DVPro Gas 1/cs",30,Denver DC,20.00,46DVA-HC,662492202579,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,391.82,1.50,5.00
SD46DVAHCL33,"4X6 Diameter  3"" & 3"" Flex  Hz Cap Kit",10,Kent DC,14.00,46DVA-HCL33,662492930663,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,440.24,0.00,0.00
SD46DVAHCL34,4X6 Diameter  3'' & 4'' Flex  Hz Cap Kit,10,Kent DC,4.00,46DVA-HCL34,662492946473,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,440.24,0.00,0.00
SD46DVAHCS,"4"" x 6 5/8"" Stainless Square Horizontal Termination Cap DVPro Gas 1/cs",30,Denver DC,2.00,46DVA-HC-S,662492202883,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,867.64,1.80,4.40
SD46DVAHCS,"4"" x 6 5/8"" Stainless Square Horizontal Termination Cap DVPro Gas 1/cs",10,Kent DC,1.00,46DVA-HC-S,662492202883,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,867.64,1.80,4.40
SD46DVAHCS,"4"" x 6 5/8"" Stainless Square Horizontal Termination Cap DVPro Gas 1/cs",20,Sacramento DC,5.00,46DVA-HC-S,662492202883,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,867.64,1.80,4.40
SD46DVAHCS,"4"" x 6 5/8"" Stainless Square Horizontal Termination Cap DVPro Gas 1/cs",40,Rogers DC,5.00,46DVA-HC-S,662492202883,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,867.64,1.80,4.40
SD46DVAHRCS,"4"" x 6 5/8"" Round Horizontal Termination Cap Square Base DVPro Gas 1/cs",10,Kent DC,9.00,46DVA-HRCS,662492177280,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,227.05,1.00,4.40
SD46DVAHRCS,"4"" x 6 5/8"" Round Horizontal Termination Cap Square Base DVPro Gas 1/cs",50,Dallas DC,3.00,46DVA-HRCS,662492177280,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,227.05,1.00,4.40
SD46DVAHRCS,"4"" x 6 5/8"" Round Horizontal Termination Cap Square Base DVPro Gas 1/cs",30,Denver DC,3.00,46DVA-HRCS,662492177280,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,227.05,1.00,4.40
SD46DVAHRCS,"4"" x 6 5/8"" Round Horizontal Termination Cap Square Base DVPro Gas 1/cs",20,Sacramento DC,12.00,46DVA-HRCS,662492177280,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,227.05,1.00,4.40
SD46DVAHSC,"4"" x 6 5/8"" Sconce Termination Cap DVPro Gas 1/cs",50,Dallas DC,6.00,46DVA-HSC,662492172483,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,260.95,1.00,4.40
SD46DVAHSC,"4"" x 6 5/8"" Sconce Termination Cap DVPro Gas 1/cs",40,Rogers DC,2.00,46DVA-HSC,662492172483,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,260.95,1.00,4.40
SD46DVAHSC,"4"" x 6 5/8"" Sconce Termination Cap DVPro Gas 1/cs",30,Denver DC,3.00,46DVA-HSC,662492172483,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,260.95,1.00,4.40
SD46DVAHSC,"4"" x 6 5/8"" Sconce Termination Cap DVPro Gas 1/cs",20,Sacramento DC,8.00,46DVA-HSC,662492172483,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,260.95,1.00,4.40
SD46DVAHSC,"4"" x 6 5/8"" Sconce Termination Cap DVPro Gas 1/cs",10,Kent DC,5.00,46DVA-HSC,662492172483,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,260.95,1.00,4.40
SD46DVAHSCH,"High Wind Sconce Cap, 46DVA-HSCH",10,Kent DC,3.00,46DVA-HSCH,662492630327,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,347.07,0.00,4.00
SD46DVAHSCH,"High Wind Sconce Cap, 46DVA-HSCH",40,Rogers DC,6.00,46DVA-HSCH,662492630327,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,347.07,0.00,4.00
SD46DVAHSCH,"High Wind Sconce Cap, 46DVA-HSCH",30,Denver DC,2.00,46DVA-HSCH,662492630327,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,347.07,0.00,4.00
SD46DVAHSCH,"High Wind Sconce Cap, 46DVA-HSCH",50,Dallas DC,2.00,46DVA-HSCH,662492630327,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,347.07,0.00,4.00
SD46DVAHTC,"4"" x 6 5/8"" Horizontal Termination Kit Trap Top 1/cs",40,Rogers DC,48.00,46DVA-HTC,662492478981,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,221.40,1.97,11.00
SD46DVAIS,"4"" x 6 5/8"" Attic Insulation Shield DVPro Gas 1/cs",50,Dallas DC,50.00,46DVA-IS,662492465868,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,168.82,1.00,5.00
SD46DVAIS,"4"" x 6 5/8"" Attic Insulation Shield DVPro Gas 1/cs",10,Kent DC,6.00,46DVA-IS,662492465868,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,168.82,1.00,5.00
SD46DVAIS,"4"" x 6 5/8"" Attic Insulation Shield DVPro Gas 1/cs",40,Rogers DC,13.00,46DVA-IS,662492465868,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,168.82,1.00,5.00
SD46DVAIS,"4"" x 6 5/8"" Attic Insulation Shield DVPro Gas 1/cs",20,Sacramento DC,21.00,46DVA-IS,662492465868,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,168.82,1.00,5.00
SD46DVAKCA,"4"" x 6 5/8"" Conversion Kit A DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",30,Denver DC,10.00,46DVA-KCA,662492448342,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,0.70,2.50
SD46DVAKCA,"4"" x 6 5/8"" Conversion Kit A DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",50,Dallas DC,4.00,46DVA-KCA,662492448342,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,0.70,2.50
SD46DVAKCA,"4"" x 6 5/8"" Conversion Kit A DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",10,Kent DC,3.00,46DVA-KCA,662492448342,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,0.70,2.50
SD46DVAKCA,"4"" x 6 5/8"" Conversion Kit A DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",20,Sacramento DC,2.00,46DVA-KCA,662492448342,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,0.70,2.50
SD46DVAKCA,"4"" x 6 5/8"" Conversion Kit A DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",40,Rogers DC,8.00,46DVA-KCA,662492448342,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,0.70,2.50
SD46DVAKCB,"4"" x 6 5/8"" Conversion Kit B DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",10,Kent DC,3.00,46DVA-KCB,662492636275,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.00,2.60
SD46DVAKCB,"4"" x 6 5/8"" Conversion Kit B DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",40,Rogers DC,5.00,46DVA-KCB,662492636275,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.00,2.60
SD46DVAKCB,"4"" x 6 5/8"" Conversion Kit B DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",20,Sacramento DC,2.00,46DVA-KCB,662492636275,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.00,2.60
SD46DVAKCB,"4"" x 6 5/8"" Conversion Kit B DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",30,Denver DC,4.00,46DVA-KCB,662492636275,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.00,2.60
SD46DVAKCC,"4"" x 6 5/8"" Conversion Kit C DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",30,Denver DC,14.00,46DVA-KCC,662492480052,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.40,3.10
SD46DVAKCC,"4"" x 6 5/8"" Conversion Kit C DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",10,Kent DC,3.00,46DVA-KCC,662492480052,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.40,3.10
SD46DVAKCC,"4"" x 6 5/8"" Conversion Kit C DVPro Pipe (Includes Cap Adapter, Retro Connector) 1/cs",40,Rogers DC,13.00,46DVA-KCC,662492480052,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,406.38,1.40,3.10
SD46DVAKCT,"(ME450100153 Mendota) 4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing) 20/pallet",40,Rogers DC,6.00,46DVA-KCT,662492587041,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,189.27,1.90,2.50
SD46DVAKCT,"(ME450100153 Mendota) 4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing) 20/pallet",10,Kent DC,25.00,46DVA-KCT,662492587041,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,189.27,1.90,2.50
SD46DVAKCT,"(ME450100153 Mendota) 4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing) 20/pallet",30,Denver DC,8.00,46DVA-KCT,662492587041,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,189.27,1.90,2.50
SD46DVAKHA,"4'' x 6 5/8'' Horiz. Term Kit A DVPro Pipe (Includes 46DVAE90B, 46DVADC, 46DVA24B & 46DVA08AB) 1/cs",30,Denver DC,12.00,46DVA-KHA,662492590980,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,595.17,2.00,16.10
SD46DVAKHA,"4'' x 6 5/8'' Horiz. Term Kit A DVPro Pipe (Includes 46DVAE90B, 46DVADC, 46DVA24B & 46DVA08AB) 1/cs",40,Rogers DC,2.00,46DVA-KHA,662492590980,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,595.17,2.00,16.10
SD46DVAKMC,"4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing, 46DVADC & Retro Connector)",20,Sacramento DC,14.00,46DVA-KMC,662492506578,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,489.68,2.70,6.60
SD46DVAKMC,"4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing, 46DVADC & Retro Connector)",40,Rogers DC,11.00,46DVA-KMC,662492506578,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,489.68,2.70,6.60
SD46DVAKMC,"4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing, 46DVADC & Retro Connector)",10,Kent DC,3.00,46DVA-KMC,662492506578,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,489.68,2.70,6.60
SD46DVAKMC,"4"" x 6 5/8"" Masonry Chimney Conversion Kit DVPro Pipe (Includes Cap Adapter, 18"" x 18"" Flashing, 46DVADC & Retro Connector)",30,Denver DC,1.00,46DVA-KMC,662492506578,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,489.68,2.70,6.60
SD46DVARD,"4"" x 6 5/8"" Restrictor Disk 3/cs",40,Rogers DC,2.00,46DVA-RD,662492237984,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,9.82,0.00,0.10
SD46DVARD,"4"" x 6 5/8"" Restrictor Disk 3/cs",10,Kent DC,1.00,46DVA-RD,662492237984,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,9.82,0.00,0.10
SD46DVARS,"
4/6 Diameter Roof Support 6/cs",20,Sacramento DC,10.00,46DVA-RS,662492919019,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,35.16,0.00,0.00
SD46DVARS,"
4/6 Diameter Roof Support 6/cs",40,Rogers DC,2.00,46DVA-RS,662492919019,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,35.16,0.00,0.00
SD46DVARS,"
4/6 Diameter Roof Support 6/cs",10,Kent DC,8.00,46DVA-RS,662492919019,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,35.16,0.00,0.00
SD46DVARS,"
4/6 Diameter Roof Support 6/cs",30,Denver DC,23.00,46DVA-RS,662492919019,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,35.16,0.00,0.00
SD46DVASC,"4"" x 6 5/8"" Storm Collar DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",30,Denver DC,18.00,46DVA-SC,662492819814,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,19.61,0.00,0.50
SD46DVASC,"4"" x 6 5/8"" Storm Collar DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",10,Kent DC,25.00,46DVA-SC,662492819814,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,19.61,0.00,0.50
SD46DVASNK14,"4"" x 6 5/8"" x 14"" Snorkel Termination Cap DVPro Gas 1/cs",30,Denver DC,2.00,46DVA-SNK14,662492594896,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,045.42",2.00,10.90
SD46DVASNK14,"4"" x 6 5/8"" x 14"" Snorkel Termination Cap DVPro Gas 1/cs",40,Rogers DC,12.00,46DVA-SNK14,662492594896,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,045.42",2.00,10.90
SD46DVASNK14,"4"" x 6 5/8"" x 14"" Snorkel Termination Cap DVPro Gas 1/cs",20,Sacramento DC,3.00,46DVA-SNK14,662492594896,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,045.42",2.00,10.90
SD46DVASNK14,"4"" x 6 5/8"" x 14"" Snorkel Termination Cap DVPro Gas 1/cs",10,Kent DC,3.00,46DVA-SNK14,662492594896,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,045.42",2.00,10.90
SD46DVASNK36,"4"" x 6 5/8"" x 36"" Snorkel Termination Cap DVPro Gas 1/cs",10,Kent DC,3.00,46DVA-SNK36,662492470497,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,196.20",5.60,17.00
SD46DVASNK36,"4"" x 6 5/8"" x 36"" Snorkel Termination Cap DVPro Gas 1/cs",30,Denver DC,1.00,46DVA-SNK36,662492470497,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,196.20",5.60,17.00
SD46DVASNK36,"4"" x 6 5/8"" x 36"" Snorkel Termination Cap DVPro Gas 1/cs",40,Rogers DC,3.00,46DVA-SNK36,662492470497,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,196.20",5.60,17.00
SD46DVASNK36,"4"" x 6 5/8"" x 36"" Snorkel Termination Cap DVPro Gas 1/cs",20,Sacramento DC,1.00,46DVA-SNK36,662492470497,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,"1,196.20",5.60,17.00
SD46DVAVC,"4"" x 6 5/8"" Low Profile Termination Cap DVPro Gas 1/cs",50,Dallas DC,2.00,46DVA-VC,662492515266,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,187.12,0.90,2.00
SD46DVAVC,"4"" x 6 5/8"" Low Profile Termination Cap DVPro Gas 1/cs",30,Denver DC,8.00,46DVA-VC,662492515266,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,187.12,0.90,2.00
SD46DVAVC,"4"" x 6 5/8"" Low Profile Termination Cap DVPro Gas 1/cs",10,Kent DC,3.00,46DVA-VC,662492515266,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,187.12,0.90,2.00
SD46DVAVC,"4"" x 6 5/8"" Low Profile Termination Cap DVPro Gas 1/cs",20,Sacramento DC,6.00,46DVA-VC,662492515266,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,187.12,0.90,2.00
SD46DVAVC,"4"" x 6 5/8"" Low Profile Termination Cap DVPro Gas 1/cs",40,Rogers DC,5.00,46DVA-VC,662492515266,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,187.12,0.90,2.00
SD46DVAVCE,"4"" x 6 5/8"" Extended Vertical Termination Cap DVPro Gas 1/cs",10,Kent DC,4.00,46DVA-VCE,662492350713,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,339.78,1.60,3.20
SD46DVAVCH,"4"" x 6 5/8"" High Wind Termination Cap DVPro Gas 1/cs",20,Sacramento DC,27.00,46DVA-VCH,662492206829,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,157.94,1.10,2.00
SD46DVAVCH,"4"" x 6 5/8"" High Wind Termination Cap DVPro Gas 1/cs",10,Kent DC,40.00,46DVA-VCH,662492206829,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,157.94,1.10,2.00
SD46DVAVCH,"4"" x 6 5/8"" High Wind Termination Cap DVPro Gas 1/cs",50,Dallas DC,16.00,46DVA-VCH,662492206829,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,157.94,1.10,2.00
SD46DVAVCH,"4"" x 6 5/8"" High Wind Termination Cap DVPro Gas 1/cs",40,Rogers DC,22.00,46DVA-VCH,662492206829,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,157.94,1.10,2.00
SD46DVAVCH,"4"" x 6 5/8"" High Wind Termination Cap DVPro Gas 1/cs",30,Denver DC,20.00,46DVA-VCH,662492206829,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,157.94,1.10,2.00
SD46DVAVSK,"Vinyl Siding Standoff Kit, 46DVA-VSK",40,Rogers DC,6.00,46DVA-VSK,,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,94.26,0.00,4.40
SD46DVAVSS,"4"" x 6 5/8"" Vinyl Siding Standoff DVPro Gas 1/cs",40,Rogers DC,6.00,46DVA-VSS,662492180884,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,126.86,0.40,4.40
SD46DVAVSS,"4"" x 6 5/8"" Vinyl Siding Standoff DVPro Gas 1/cs",20,Sacramento DC,4.00,46DVA-VSS,662492180884,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,126.86,0.40,4.40
SD46DVAVSS,"4"" x 6 5/8"" Vinyl Siding Standoff DVPro Gas 1/cs",10,Kent DC,4.00,46DVA-VSS,662492180884,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,126.86,0.40,4.40
SD46DVAVSS,"4"" x 6 5/8"" Vinyl Siding Standoff DVPro Gas 1/cs",50,Dallas DC,5.00,46DVA-VSS,662492180884,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,126.86,0.40,4.40
SD46DVAVWG,4'' x 6-5/8'' Vertical Windguard,50,Dallas DC,40.00,46DVA-VWG,662492606612,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,184.12,1.30,2.00
SD46DVAVWG,4'' x 6-5/8'' Vertical Windguard,40,Rogers DC,4.00,46DVA-VWG,662492606612,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,184.12,1.30,2.00
SD46DVAVWG,4'' x 6-5/8'' Vertical Windguard,20,Sacramento DC,3.00,46DVA-VWG,662492606612,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,184.12,1.30,2.00
SD46DVAWFS,"4"" x 6 5/8"" Wall Firestop DVPro Gas 1/cs",40,Rogers DC,5.00,46DVA-WFS,662492749258,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,99.96,0.90,3.80
SD46DVAWFS,"4"" x 6 5/8"" Wall Firestop DVPro Gas 1/cs",30,Denver DC,2.00,46DVA-WFS,662492749258,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,99.96,0.90,3.80
SD46DVAWFS,"4"" x 6 5/8"" Wall Firestop DVPro Gas 1/cs",20,Sacramento DC,8.00,46DVA-WFS,662492749258,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,99.96,0.90,3.80
SD46DVAWFS,"4"" x 6 5/8"" Wall Firestop DVPro Gas 1/cs",10,Kent DC,8.00,46DVA-WFS,662492749258,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,99.96,0.90,3.80
SD46DVAWFS,"4"" x 6 5/8"" Wall Firestop DVPro Gas 1/cs",50,Dallas DC,10.00,46DVA-WFS,662492749258,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,99.96,0.90,3.80
SD46DVAWG,"4"" x 6 5/8"" Horizontal Windguard DVPro Gas 1/cs",10,Kent DC,4.00,46DVA-WG,662492679913,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,258.82,2.40,2.80
SD46DVAWG,"4"" x 6 5/8"" Horizontal Windguard DVPro Gas 1/cs",50,Dallas DC,6.00,46DVA-WG,662492679913,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,258.82,2.40,2.80
SD46DVAWG,"4"" x 6 5/8"" Horizontal Windguard DVPro Gas 1/cs",30,Denver DC,1.00,46DVA-WG,662492679913,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,258.82,2.40,2.80
SD46DVAWG,"4"" x 6 5/8"" Horizontal Windguard DVPro Gas 1/cs",20,Sacramento DC,3.00,46DVA-WG,662492679913,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,258.82,2.40,2.80
SD46DVAWG,"4"" x 6 5/8"" Horizontal Windguard DVPro Gas 1/cs",40,Rogers DC,112.00,46DVA-WG,662492679913,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,258.82,2.40,2.80
SD46DVAWS,"4"" x 6 5/8"" Wall Strap DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",10,Kent DC,20.00,46DVA-WS,662492474167,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,41.76,0.10,0.70
SD46DVAWS,"4"" x 6 5/8"" Wall Strap DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",50,Dallas DC,6.00,46DVA-WS,662492474167,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,41.76,0.10,0.70
SD46DVAWS,"4"" x 6 5/8"" Wall Strap DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",40,Rogers DC,20.00,46DVA-WS,662492474167,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,41.76,0.10,0.70
SD46DVAWS,"4"" x 6 5/8"" Wall Strap DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",20,Sacramento DC,21.00,46DVA-WS,662492474167,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,41.76,0.10,0.70
SD46DVAWS,"4"" x 6 5/8"" Wall Strap DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",30,Denver DC,11.00,46DVA-WS,662492474167,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,41.76,0.10,0.70
SD46DVAWT,"4"" x 6 5/8"" Wall Thimble DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",10,Kent DC,24.00,46DVA-WT,662492822524,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,96.03,0.40,3.30
SD46DVAWT,"4"" x 6 5/8"" Wall Thimble DVPro Gas 6/cs  Ordering < than case qty may incur a rebox charge",40,Rogers DC,89.00,46DVA-WT,662492822524,V000076,DuraVent,DuraVent,VENTING   -SD -DIRECT,Duravent Direct Vent,96.03,0.40,3.30
