Item ID,Description,Product Group,Supplier Name,Location 100 Available,Location 200 Available,Location 300 Available,Total Available
PAC-15,AFD Hot Surface Ignition Pilot NG,22439012,RH Peterson,3,0,0,3
PAC-15P,"Real Fyre Hot Surface Ignition Pilot, LP",22430001,RH Peterson,0,0,0,0
PAC-17N,NG Pilot for All Weather Ignition System,22439012,RH Peterson,1,0,0,1
PAC-17P,All Weather Pilot Ignitor Assy LP,22439012,RH Peterson,0,0,0,0
PAC-18,Pilot Assy for EPK-2VT Control Valve NG,22430027,RH Peterson,0,0,0,0
PAC-18P,Pilot Assy for EPK-2VT Control Valve LP,22430027,RH Peterson,0,0,0,0
PAC-19,"KIT,EPIC PLT GENERATOR NG",22430027,RH Peterson,0,0,0,0
PAC-19P,"KIT,EPIC PLT GENERATOR LP",22430027,RH Peterson,0,0,0,0
PAC-1LP,Pilot and thermocouple assy LP,22430027,RH Peterson,3,0,0,3
PAC-6,EPK-1 Pilot Assembly NG,22430027,RH Peterson,4,0,0,4
PAC-6-42N,PILOT KIT NG,22439012,RH Peterson,0,0,0,0
PAC-8,Real Fyre replacement pilot assembly,22430027,RH Peterson,0,0,0,0
PALIS-36-DNG,"36"" NG DELUXE SEE-THRU DV LIN",22418001,Canned Heat,0,0,0,0
PALIS-36-SUR,BLACK SURROUND W/ ACCESS PANEL,22418007,Canned Heat,0,0,0,0
PAN-COV-40,Amantii 40” SS Fireplace Outdoor Cover,22418007,Canned Heat,0,1,0,1
PAN-COV-50,Amantii 50” SS Fireplace Outdoor Cover,22418007,Canned Heat,0,2,0,2
PAN-COV-60,Amantii 60” SS Fireplace Outdoor Cover,22418007,Canned Heat,0,-1,0,-1
PAN-COV-72,Amantii 72” SS Fireplace Outdoor Cover,22418007,Canned Heat,0,0,0,0
PAN-COV-88,Amantii 88” SS Fireplace Outdoor Cover,22418007,Canned Heat,0,1,0,1
PAVER-CP-AWS,Control Panel for AWS Electronic Ign,22415011,AMD Direct,0,2,1,3
PAVER-CP-MT,"Control Panel for Match Throw ""MT"" Brn",22415011,AMD Direct,0,3,0,3
PAVER-CP-MT-MSI,"Control Panel for Match Throw ""MT"" Brn",22415011,AMD Direct,0,1,0,1
PAVER-VENT-4-LNTS,Firegear SS Paver Vent Kit with Lintel,22415011,AMD Direct,0,10,2,12
PAVER-VENT-6-LNTS,Firegear SS Paver Vent Kit with Lintel,22415011,AMD Direct,0,3,5,8
PB-1,PILOT MTG BKT SPK20 AND,22430027,RH Peterson,0,0,0,0
PB-16,"16"" Glass Pan Burner NG",22430014,RH Peterson,0,0,0,0
PB-16P,"PAN BURNER 16"" -LP",22430014,RH Peterson,0,0,0,0
PB-18,"18"" Glass Pan Burner NG",22430014,RH Peterson,0,0,0,0
PB-18-02,"18"" PAN BNR W/ 02 VLV NAT",22430014,RH Peterson,0,0,0,0
PB-18-02P,"18"" PAN BNR W/ 02 VLV LP",22430014,RH Peterson,0,0,0,0
PB-18-11,"18/20"" ANSI Pan Glass BRN w/11 Valve NG",22430014,RH Peterson,1,0,0,1
PB-18-11M,"18""GLS PAN BNR,11 VLV, NG",22430014,RH Peterson,0,0,0,0
PB-18-11MP,"18""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-18-11P,"18""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-18-15,"18"" PAN BURNER W/15",22430014,RH Peterson,0,0,0,0
PB-18-15M,"18"" PAN BURNER W/15M",22430014,RH Peterson,0,0,0,0
PB-18-15MP,"18"" PAN BURNER W/15MP",22430014,RH Peterson,0,0,0,0
PB-18-15P,"18/20"" ANSI Pan Glass BRN w/15 Valve LP",22430014,RH Peterson,0,0,0,0
PB-18-17,"18/20"" ANSI Pan Glass BRN w/17 Valve NG",22430014,RH Peterson,0,0,0,0
PB-18-17M,"18"" PAN BNR W/17 VALVE",22430014,RH Peterson,0,0,0,0
PB-18-17P,"18/20"" ANSI Pan Glass BRN w/17 Valve LP",22430014,RH Peterson,0,0,0,0
PB-18A,"18/20"" Glass Pan Burner w/Safety Vlv NG",22430014,RH Peterson,0,0,0,0
PB-18P,"18/20"" LP Glass Pan Burner w/SPK",22430014,RH Peterson,0,0,0,0
PB-18PA,"18/20"" Glass Pan Burner w/Safety Vlv LP",22430014,RH Peterson,0,0,0,0
PB-20,"20"" Glass Pan Burner NG",22430014,RH Peterson,0,1,0,1
PB-20P,"PAN BURNER ONLY,20""",22430014,RH Peterson,0,0,0,0
PB-24,"24"" Glass Pan Burner NG",22430014,RH Peterson,2,0,0,2
PB-24-02,"24"" PAN BNR W/02 VLV NAT",22430014,RH Peterson,0,0,0,0
PB-24-02P,"24"" Glass Pan Burner w/02LP",22430014,RH Peterson,0,0,0,0
PB-24-11,"24"" ANSI Pan Glass Burner w/11 Valve NG",22430014,RH Peterson,0,0,0,0
PB-24-11M,"24""GLS PAN BNR,11 VLV, NG",22430014,RH Peterson,0,0,0,0
PB-24-11MP,"24""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-24-11P,"24""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-24-15,"24"" ANSI Pan Glass Burner w/15 Valve NG",22430014,RH Peterson,0,0,0,0
PB-24-15M,"24"" PAN BURNER W/15M",22430014,RH Peterson,0,0,0,0
PB-24-15MP,"24"" PAN BURNER W/15MP",22430014,RH Peterson,0,0,0,0
PB-24-15P,"24"" PAN BURNER W/15P",22430014,RH Peterson,0,0,0,0
PB-24-17,"24"" ANSI Pan Glass Burner w/17 Valve NG",22430014,RH Peterson,0,0,0,0
PB-24-17MP,"24"" PAN BNR W/17 VALVE-LP",22430014,RH Peterson,0,0,0,0
PB-24-17P,"24"" ANSI Pan Glass Burner w/17 Valve LP",22430014,RH Peterson,1,0,0,1
PB-24A,"24"" Glass Pan Burner w/Safety Valve NG",22430014,RH Peterson,0,0,0,0
PB-24P,"24"" LP Glass Pan Burner w/SPK",22430014,RH Peterson,0,0,0,0
PB-24PA,"PAN BURNER 24"" -LP",22430014,RH Peterson,0,0,0,0
PB-30,"30"" Glass Pan Burner NG",22430014,RH Peterson,0,0,0,0
PB-30-02,"30"" PAN BNR W/02 VLV NAT",22430014,RH Peterson,0,0,0,0
PB-30-02P,"30"" ANSI Pan Glass BRN w/02 Valve LP",22430014,RH Peterson,1,0,0,1
PB-30-11,"30""GLS PAN BNR,11 VLV, NG",22430014,RH Peterson,0,0,0,0
PB-30-11M,"30""GLS PAN BNR,11 VLV, NG",22430014,RH Peterson,0,0,0,0
PB-30-11MP,"30""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-30-11P,"30""GLS PAN BNR,11 VLV, LP",22430014,RH Peterson,0,0,0,0
PB-30-15,"30"" ANSI Pan Glass Burner w/15 Valve NG",22430014,RH Peterson,0,0,0,0
PB-30-15M,"30"" PAN BURNER W/15M",22430014,RH Peterson,0,0,0,0
PB-30-15MP,"30"" PAN BURNER W/15MP",22430014,RH Peterson,0,0,0,0
PB-30-15P,"30"" ANSI Pan Glass Burner w/15 Valve LP",22430014,RH Peterson,0,0,0,0
PB-30-17,"30"" PAN BNR W/17 VALVE",22430014,RH Peterson,0,0,0,0
PB-30-17P,"30"" PAN BNR W/17 VALVE",22430014,RH Peterson,0,0,0,0
PB-30A,"30"" Glass Pan Burner w/Safety Valve NG",22430014,RH Peterson,0,0,0,0
PB-30P,"30"" LP Glass Pan Burner w/SPK",22430014,RH Peterson,0,0,0,0
PB-30PA,"PAN BURNER 30"" -LP",22430014,RH Peterson,0,0,0,0
PB-36,"36"" Glass Pan Burner NG",22430014,RH Peterson,0,0,0,0
PB-36P,"PAN BURNER 36""-LP W/SPK",22430014,RH Peterson,0,0,0,0
PB-42,"42"" Glass Pan Burner NG",22430014,RH Peterson,1,0,0,1
PB-42P,"42"" LP Glass Pan Burner w/SPK",22430014,RH Peterson,0,0,0,0
PB-LEG-KIT,"KIT, PAN BURNER LEG",22430014,RH Peterson,0,0,0,0
PB1,Charmglow Pipe Burner/TPC,22465012,Modern Home Products,0,0,0,0
PB21SIG,Paul Bunyan Signature Vented Logs,22420002,Golden Blount Inc.,0,0,0,0
PB24SIG,PAUL BUNYAN SIGNATURE LOGS,22420002,Golden Blount Inc.,0,0,0,0
PB30SIG,2-BOXES(TOP&BTM)PAUL BUNYAN,22420002,Golden Blount Inc.,0,0,0,0
PBE-5,PLATINUM EMBERS-5 GRAM,22420009,Golden Blount Inc.,0,0,0,0
PBO-10,"Real Fyre Pilot Burner Orifice, LP",22430001,RH Peterson,50,0,0,50
PBO-20,"Real Fyre Pilot orifice, NG",22430001,RH Peterson,0,0,0,0
PC-1-5,HALF PINE CONE,22430027,RH Peterson,0,0,0,0
PC-4,4 Designer Pine Cones,22430027,RH Peterson,4,0,0,4
PC-4-6,"4 DESIGNER PINE CONES,6PK",22430027,RH Peterson,0,0,0,0
PCDC-1,Pine Cone Decorative Cover,22430027,RH Peterson,40,0,0,40
PCDC-1-6,"REMOTE COVER, PINE CONE",22430027,RH Peterson,0,0,0,0
PCW-4,Wilderness Pine Cones set of 4,22430027,RH Peterson,4,0,0,4
PEDBASE,Everglow Cast Alum Pedestal Mount Base,22465010,Modern Home Products,0,0,0,0
PERF13710L,Performance series ProFire Burner Left,22465012,Modern Home Products,0,0,0,0
PERF13710R,Performance series ProFire Burner Right,22465012,Modern Home Products,0,0,0,0
PERF137125,Single Professional series ProFire Stain,22465012,Modern Home Products,0,0,0,0
PES,Porcelain electric socket,22465012,Modern Home Products,0,0,0,0
PF-CS24L4STEP-S,"LP BURNER W/REMOTE  4 FLAME HTS.14""DEPTH",22420001,Golden Blount Inc.,0,0,0,0
PF-CS24LRR-S,"LP BURNER-REMOTE READY FOR CS LOGS-14"" D",22420001,Golden Blount Inc.,0,0,0,0
PF-CS24N4STEP-S,"N/G BURNER W/REMOTE 4 FLAME HTS.14"" DEPT",22420001,Golden Blount Inc.,0,0,0,0
PF-CS24NRR-S,"N/G BURNER-REMOTE READY FOR CS LOGS-14""",22420001,Golden Blount Inc.,0,0,0,0
PF-CS30L4STEP-S,"LP BURNER W/REMOTE 4 FLAME HTS.14"" DEPTH",22420001,Golden Blount Inc.,0,0,0,0
PF-CS30LRR-S,"LP BURNER-REMOTE READY FOR CS LOGS-14"" D",22420001,Golden Blount Inc.,0,0,0,0
PF-CS30N4STEP-S,"N/G BURNER W/REMOTE 4 FLAME HTS.14""DEPTH",22420001,Golden Blount Inc.,0,0,0,0
PF-CS30NRR-S,"N/G BURNER-REMOTE READY FOR CS LOGS-14""",22420001,Golden Blount Inc.,0,0,0,0
PF21422-TW,Infrared Burner for ProFire Series grill,22465012,Modern Home Products,0,0,0,0
PF27-125,Single Professional series ProFire Stain,22465012,Modern Home Products,0,0,0,0
PF27-29NS,Stainless Steel Heat Plates for PF & DLX,22465012,Modern Home Products,0,0,0,0
PF27WRM,"27"" Stainless Steel Warming Rack",22465012,Modern Home Products,0,0,0,0
PF33WRM,"33"" Stainless Steel Warming Rack",22465012,Modern Home Products,0,0,0,0
PF36-125,Single Professional series ProFire Stain,22465012,Modern Home Products,0,0,0,0
PF36WRM,"36"" Stainless Steel Warming Rack",22465012,Modern Home Products,0,0,0,0
PF48-125,Single Professional Series ProFire Stain,22465012,Modern Home Products,0,0,0,0
PF48WRM,"48"" Stainless Steel Warming Rack",22465012,Modern Home Products,0,0,0,0
PF80-10,Professional Series ProFire Burner,22465012,Modern Home Products,0,0,0,0
PF80-106,Professional Series Profire Electrode Co,22465012,Modern Home Products,0,0,0,0
PF80-17LP,Straight thru Heavy Duty  L.P. Regulator,22465012,Modern Home Products,0,0,0,0
PF80-3828L,Professional Series ProFire Electrode wi,22465012,Modern Home Products,0,0,0,0
PF80-3828S,Professional Series ProFire Electrode wi,22465012,Modern Home Products,0,0,0,0
PFB8,"Charbroil Precision 29"" Flame Burner",22465012,Modern Home Products,0,0,0,0
PFB9,"Charbroil Precision 30 1/2"" Flame Burner",22465012,Modern Home Products,0,0,0,0
PFBL-N,Everglow Deck/Patio Torch Installation,22465012,Modern Home Products,0,0,0,0
PFBL-P,Everglow Deck/Patio Torch Installation,22465012,Modern Home Products,0,0,0,0
PFBW,"Fits Many Charbroil w/ Wide Spread ""U"" B",22465012,Modern Home Products,0,0,0,0
PFCOOLER,Pull-Out Cooler Drawer (Overall Dimensio,22465012,Modern Home Products,0,0,0,0
PFDBLDRW,Double Drawer  (Overall Dimension 17 W x,22465012,Modern Home Products,0,0,0,0
PFDD,Large Double Doors (Double Lined) (Overa,22465012,Modern Home Products,0,0,0,0
PFDOORDRW,Drawer and Door Combination (Overall Dim,22465012,Modern Home Products,0,0,0,0
PFHP1,Stainless Steel Heat Plate for Perfect F,22465012,Modern Home Products,0,0,0,0
PFHP2,Stainless Steel Heat Plates for Perfect,22465012,Modern Home Products,0,0,0,0
PFLGDOORR,Large Vertical Single Door (Overall Dime,22465012,Modern Home Products,0,0,0,0
PFMGSEAR-N,Phoenix NG SS Sear Side Burner,22467004,Profire Grills,0,0,0,0
PFMGSEAR-P,Phoenix SS Infrared Sear LP Burner,22467004,Profire Grills,2,0,0,2
PFPULLOUT,Pull-Out Trash Compartment (Overall Dime,22465012,Modern Home Products,0,0,0,0
PFSD2014R,Small Vertical Single Door (Overall Dime,22465012,Modern Home Products,0,0,0,0
PFSMDD,Small Double Doors (Double Lined) (Overa,22465012,Modern Home Products,0,0,0,0
PFSWD1420R,Small Horizontal Single Door (Overall Di,22465012,Modern Home Products,0,0,0,0
PFTRPDRW,Triple Drawer (Overall Dimension 17 W x,22465012,Modern Home Products,0,0,0,0
PG-1,PILOT GENERATOR,22430001,RH Peterson,0,0,0,0
PG-1-12P,Replacement pilot assembly/generator LP,22430027,RH Peterson,0,0,0,0
PG-1-60,Replacement Real Fyre pilot generator NG,22430027,RH Peterson,0,0,0,0
PG-1-60P,Replacement Real Fyre pilot generator LP,22430027,RH Peterson,0,0,0,0
PH1B,Plastic Rotisserie Handle Bagged,22465012,Modern Home Products,0,0,0,0
PH2B,Ducane Phenolic Lid Handle,22465012,Modern Home Products,0,0,0,0
PI-1,Real Fyre Piezo Ignition for G6 Burner,22430001,RH Peterson,0,0,0,0
PILOT SHIELD,PILOT SHIELD,22420009,Golden Blount Inc.,0,0,0,0
PILOT VALVE LOG,LOG TO COVER VALVE,22420009,Golden Blount Inc.,0,0,0,0
PILOTO-23300-206,Firegear L Series Burner Pilot Assembly,22415011,AMD Direct,0,0,0,0
PL-1,"PAN BURNER LEG, PACKED",22430027,RH Peterson,0,0,0,0
PL-2,BURNER LEGS (SET OF 2),22430027,RH Peterson,0,0,0,0
PL18,"1/8"" PILOT GAS LINE",22420009,Golden Blount Inc.,0,0,0,0
PLT,Cover Plate for P-4 & P-5,22465012,Modern Home Products,0,0,0,0
PN-24B,"24""PIONEER OAK BTM LOGS",22430002,RH Peterson,0,0,0,0
PN-24T,"24"" PIONEER OAK TOP LOGS",22430002,RH Peterson,0,0,0,0
PN-36BF,"36""PIONEER OAK BTM FRNT",22430002,RH Peterson,0,0,0,0
PN-36T,"36""PIONEER OAK TOP LOGS",22430002,RH Peterson,0,0,0,0
PNL-13T,"13"" PIONEER OAK (T)",22430002,RH Peterson,0,0,0,0
PNL-14T,"14"" PIONEER OAK (T)",22430002,RH Peterson,0,0,0,0
PNL-15T,"15"" PIONEER OAK TOP LOG",22430002,RH Peterson,0,0,0,0
PNL-17T,"17"" PIONEER OAK",22430002,RH Peterson,0,0,0,0
PNL-18T,"18"" PIONEER OAK (T)",22430002,RH Peterson,0,0,0,0
PNL-19TY,"19""PIONEER OAK (TY)",22430002,RH Peterson,0,0,0,0
PNL-30BF,"30""PIONEER OAK BTM FRNT",22430002,RH Peterson,0,0,0,0
PO-18,"Post Oak 18"" Vented Logs",22430005,RH Peterson,2,0,0,2
PO-20,"Post Oak 20"" Vented Logs",22430005,RH Peterson,0,0,0,0
PO-24,"Post Oak 24"" Vented Logs",22430005,RH Peterson,6,0,0,6
PO-30,"Post Oak 30"" Vented Logs",22430005,RH Peterson,4,0,0,4
PO-LP-TC,LP PILOT ORIFICE FOR T/C,22420009,Golden Blount Inc.,0,0,0,0
PO-LP-TP,LP PILOT ORIFICE FOR T/P,22420009,Golden Blount Inc.,0,0,0,0
PO-NG-TC,NG PILOT ORIFICE FOR T/C,22420009,Golden Blount Inc.,0,0,0,0
PO-NG-TP,NG PILOT ORIFICE-T/P,22420009,Golden Blount Inc.,0,0,0,0
POB10A,Everglow Posts 10' Black Alum,22465012,Modern Home Products,0,0,0,0
POB10AI,10' Black Alum Lamp Post w/Internals,22465012,Modern Home Products,0,0,0,0
POB6A,Everglow Posts 6' Black Alum,22465012,Modern Home Products,0,0,0,0
POB6AI,6' Aluminum Lamp Post w/internals,22465012,Modern Home Products,3,2,0,5
POBA,Everglow Posts 7' Black Alum.,22465012,Modern Home Products,0,0,0,0
POBAI,"7'-9"" In-Ground Aluminum Lamp Post",22465012,Modern Home Products,2,0,0,2
POL-12TL,12 POST OAK TOP LOG LH,22430005,RH Peterson,0,0,0,0
POL-12TR,12 POST OAK TOP LOG RH,22430005,RH Peterson,0,0,0,0
POL-15BR,15 POST OAK (BR),22430005,RH Peterson,0,0,0,0
POL-15TL,"15"" POST OAK (TL)",22430005,RH Peterson,0,0,0,0
POL-15TR,"15"" POST OAK TOP RIGHT",22430005,RH Peterson,0,0,0,0
POL-18BF,18 POST OAK BTM LG FRNT,22430005,RH Peterson,0,0,0,0
POL-18TL,"18"" POST OAK TOP LOG LH",22430005,RH Peterson,0,0,0,0
POL-18TR,"18"" POST OAK TOP LOG RH",22430005,RH Peterson,0,0,0,0
POL-20BF,"20"" POST OAK",22430005,RH Peterson,0,0,0,0
POL-20BR,"20"" POST OAK BTM LOG BACK",22430005,RH Peterson,0,0,0,0
POL-24BF,"24"" POST OAK BTM LOG FRNT",22430005,RH Peterson,0,0,0,0
POL-24BR,24 POST OAK BTTM LOG BACK,22430005,RH Peterson,0,0,0,0
POL-30BF,30 POST OAK BTTM LOG FRNT,22430005,RH Peterson,0,0,0,0
POL-9TL,"9"" POST OAK TOP LOG LH",22430005,RH Peterson,0,0,0,0
POL-9TR,"9"" POST OAK TOP LOG RH",22430005,RH Peterson,0,0,0,0
POP-7060,SKYBRIDGE POP DISPLAY,22490006,Skytech II Inc.,0,0,0,0
POPCOUNTER,POP REMOTE COUNTER DISPLAY,22490006,Skytech II Inc.,0,0,0,0
POWER WIRE,Power Source Wire,22426024,AMD Direct,0,1,0,1
POWER WIRE - SM,Power Source Wire,22426024,AMD Direct,0,0,0,0
POWER WIRE-AMG,Electrical Power Source Wiring for AMG36,22429012,AMD Direct,0,0,0,0
PPBL-N,Everglow Deck/Patio Torch Installation,22465012,Modern Home Products,0,0,0,0
PPBL-P,Everglow Deck/Patio Torch Installation,22465012,Modern Home Products,0,0,0,0
PPS-PAC,"2-3-4"" Diameter-Universal PVC Adapter Cl",22428001,M & G Duravent,0,0,0,0
PPS-PACL,5-6-8 Universal PVC  Adapter Clamp,22428001,M & G Duravent,0,0,0,0
PPS-SIPHON,3-8 Diameter Siphon,22428001,M & G Duravent,0,0,0,0
PPS-SUP,"2""-8"" Elbow Support Bracket",22428001,M & G Duravent,0,0,0,0
PPS-VSM-AD,"4"" Diameter  VSM Adapter  110/100mm",22428001,M & G Duravent,0,0,0,0
PPS-WSMDW-EXT,"5-8"" PPS Double Wall,  Wall Strap Extens",22428001,M & G Duravent,0,0,0,0
PR-4,Convertible Pressure Regulator,22440055,RH Peterson,8,0,0,8
PRO-27,AFD Prairie Oak Logs,22439012,RH Peterson,0,0,0,0
PROBE-ORFR-1,Temperature Probe for the ORFR-1,22426024,AMD Direct,0,0,0,0
PROBE-ORFR-2,Temperature Probe for ORFR-2,22426024,AMD Direct,0,0,0,0
PRP25,MIRRO-FLAME Porcelain Reflective Panels,22425023,"Wolf Steel USA, LLC",0,0,0,0
PRP42,GVF42 Porcelain Reflective Panels,22425013,"Wolf Steel USA, LLC",1,0,0,1
PRP81-1,HD81 Porcelain Reflective Radiant Panels,22425007,"Wolf Steel USA, LLC",0,0,0,0
PRPB30-1,Porcelain Reflective Panels for Ascent30,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPB36,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",1,1,0,2
PRPB42TR,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPB46,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",1,0,0,1
PRPDX42,MIRRO-FLAME Porcelain Reflective Panels,22425008,"Wolf Steel USA, LLC",1,0,0,1
PRPEX36,MIRRO-FLAME Porcelain Reflective Panels,22425005,"Wolf Steel USA, LLC",1,0,0,1
PRPEX42,MIRRO-FLAME Porcelain Reflective Panels,22425005,"Wolf Steel USA, LLC",0,0,0,0
PRPGX70,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPHD4,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPI3,MIRRO-FLAME Porcelain Reflective Panels,22425015,"Wolf Steel USA, LLC",0,0,0,0
PRPIX4,MIRRO-FLAME Porcelain Reflective Panels,22425015,"Wolf Steel USA, LLC",-1,0,0,-1
PRPL36,MIRRO-FLAME Porcelain Reflective Panels,22425004,"Wolf Steel USA, LLC",0,0,0,0
PRPL46,Radiant Panels for Ascent Linear 46,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPX42,MIRRO-FLAME Porcelain Reflective Panels,22425029,"Wolf Steel USA, LLC",0,0,0,0
PRPZC,MIRRO-FLAME Porcelain Reflective Panels,22425016,"Wolf Steel USA, LLC",0,0,0,0
PS130W-CIW,"Cleveland Iron Works Large Pellet Stove,",22401001,Enerco Group Inc,0,0,0,0
PS20W-CIW,"Clevelnad Iron Works Small Pellet Stove,",22401001,Enerco Group Inc,0,0,0,0
PS60W-CIW,Cleveland Iron Works Medium Pellet Stove,22401001,Enerco Group Inc,0,0,0,0
PSB38SS,Brushed SS Premium Safety Barrier,22425003,"Wolf Steel USA, LLC",0,0,0,0
PSB50SS,Brushed SS Premium Safety Barrier,22425003,"Wolf Steel USA, LLC",0,0,0,0
PSB62SS,LV62 Brushed SS Premium Safety Barrier,22425003,"Wolf Steel USA, LLC",0,0,0,0
PSB74SS,LV74 Brushed SS Premium Safety Barrier,22425003,"Wolf Steel USA, LLC",0,0,0,0
PSBF66W-CIW,Cleveland Iron Works Bay Front Pellet St,22401001,Enerco Group Inc,0,0,0,0
PSE-707,Propane Pilot Orifice for AF-LMF Valves,22490006,Skytech II Inc.,30,0,0,30
PSK,PAN SUPPORT KIT-FIREPITS 4 BRACKETS + AN,22420009,Golden Blount Inc.,0,0,0,0
PT-1-36,"36"" PILOT ASSY COMPLETE",22430027,RH Peterson,0,0,0,0
PT-1NAT,Vented Pilot Assembly NG,22430024,RH Peterson,0,0,0,0
PT-5,PILOT ASSY HI-ALT SPK,22430024,RH Peterson,0,0,0,0
PT2-N,Polynesian Torch Head NG,22465012,Modern Home Products,0,0,0,0
PT2-P,Polynesian Torch Head LP,22465012,Modern Home Products,0,0,0,0
PVA-58ASCENT,Power Vent Kit (5/8 Ascent Series),22425029,"Wolf Steel USA, LLC",0,0,0,0
PVA-ASCENT,Power Vent Adaptor Kit for Ascent,22425029,"Wolf Steel USA, LLC",0,0,0,0
PVAL3,Power Vent Adaptor Kit for Ascent X 36,22425029,"Wolf Steel USA, LLC",0,0,0,0
PVAL50,Power Vent Adaptor Kit for Ascent,22425011,"Wolf Steel USA, LLC",0,0,0,0
PVALX3,Power Vent Adaptor Kit,22425028,"Wolf Steel USA, LLC",0,0,0,0
PVALX5,Power Vent Adaptor Kit,22425028,"Wolf Steel USA, LLC",0,0,0,0
PW-3,Real Fyre Piezo Ignition Wire,22430027,RH Peterson,0,0,2,2
QWB-EI,ELECTRONIC IGNITION FOR USE WITH PUREBUR,22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBN-33,PUREBURN GRATE/BURNER SET (Natural Gas),22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBN-44,PUREBURN GRATE/BURNER SET (Natural Gas),22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBN-63,PUREBURN GRATE/BURNER SET (Natural Gas),22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBP-33,PUREBURN GRATE/BURNER SET (Liquid Propan,22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBP-44,PUREBURN GRATE/BURNER SET (Liquid Propan,22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
QWBP-63,PUREBURN GRATE/BURNER SET (Liquid Propan,22475001,"Masonry Fireplace Industries, LLC",0,0,0,0
R-12,"Golden Oak 12"" Vented Logs",22430005,RH Peterson,4,0,0,4
R-16,"Golden Oak 16"" Vented Logs",22430005,RH Peterson,2,0,0,2
R-18,"Golden Oak 18"" Vented Logs",22430005,RH Peterson,3,0,0,3
R-2-16,"Golden Oak 12"" See Through Logs",22430005,RH Peterson,0,0,0,0
R-2-18,"Golden Oak 18"" See Through Logs",22430005,RH Peterson,0,0,0,0
R-2-20,"Golden Oak 20"" See Through Logs",22430005,RH Peterson,0,0,0,0
R-2-24,"Golden Oak See Through 24"" Vented Logs",22430005,RH Peterson,3,0,0,3
R-2-30,"Golden Oak See Through 30"" Vented Logs",22430005,RH Peterson,0,0,0,0
R-2-36,"Golden Oak See Through 36"" Logs",22430005,RH Peterson,0,0,0,0
R-2-36T,"TOP LOGS FOR S/T 36"" OAK",22430005,RH Peterson,0,0,0,0
R-2-42,"Golden Oak See Through 42"" Vented Logs",22430005,RH Peterson,0,0,0,0
R-20,"Golden Oak 20"" Vented Logs",22430005,RH Peterson,2,0,0,2
R-24,"Golden Oak 24"" Vented Logs",22430005,RH Peterson,17,0,0,17
R-30,"Golden Oak 30"" Vented Logs",22430005,RH Peterson,2,0,0,2
R-36,"Golden Oak 36"" Vented Logs",22430005,RH Peterson,1,0,0,1
R-36BF,36 GOLD OAK BTTM FRNT LOG,22430005,RH Peterson,0,0,0,0
R-36BR,36 GOLD OAK BTTM BACK LOG,22430005,RH Peterson,0,0,0,0
R-36T/R,TOP/BACK LOGS FOR R-36,22430005,RH Peterson,0,0,0,0
R-42,"Golden Oak 42"" Vented Logs",22430005,RH Peterson,0,0,0,0
R-42B,42 GOLDEN OAK BTTM LOG,22430005,RH Peterson,0,0,0,0
R-42T,"TOP LOGS FOR 42"" GLDN OAK",22430005,RH Peterson,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
RR2,MHP Rib Potato Rack,22465012,Profire Grills,0,0,0,0
RR3,Universal BBQ Grill Roast Holder,22465012,Profire Grills,0,0,0,0
